{,id,lat,lon,tags{,operator,brand,source:date,},}
,31053,45.40858538015165,8.012584447860718,,Distribuzione S.R.L.,Q8,2018-04-12,,
,16443,45.40735796999486,8.01280585321365,,La Carburanti S.R.L.,Tamoil,2018-04-12,,
,10925,45.13025131312079,7.7481964230537415,,S.N.C. Tre Effe Di Folinazzo Francesco  Folinazzo Antonio E Folinazzo Battistino,Agip Eni,2018-04-12,,
,17546,45.12436998615295,7.767321635583357,,Fabbricatore Fabio,Pompe Bianche,2018-04-12,,
,10557,45.13169383199483,7.752895096542375,,Demarchi Chiaffredo,Esso,2018-04-12,,
,15603,45.14045543562697,7.778348676057476,,Cipriani Pasquale E Carlo & C. Snc,Agip Eni,2018-04-12,,
,34659,45.14425425538762,7.747206017374992,,Vinzia Gianluca,Agip Eni,2018-04-12,,
,12478,45.130866960763285,7.756081701852395,,Nuova Cornero Snc Di Cornero Marco & C.,Esso,2018-04-12,,
,4699,45.14696839508686,7.761687934398651,,Nuova Sidap  S.R.L.,Esso,2018-04-12,,
,38770,45.15689007042497,7.752131223678589,,Gestioni Europa - Societa' Per Azioni,Total Erg,2018-04-12,,
,3987,45.13493910292275,7.73553032565917,,Ma. Gi. Ca. Di Bagnolesi Giuseppe & C. S.N.C.,Agip Eni,2018-04-12,,
,39248,45.14338092369134,7.742072774790927,,Badalamenti Nicolina,Retitalia,2018-04-12,,
,36583,45.1243195024169,7.768429280922135,,V.S.V. S.A.S. Di Calandra Simone E C.,Esso,2018-04-12,,
,4141,45.533222773345756,7.843243328681183,,Dalle S.A.S. Di Dalle Alberto  E C.,Pompe Bianche,2018-04-12,,
,11881,45.54472987620788,7.8347768578952355,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,39915,45.410823887845545,7.541187554597855,,Economy S.R.L.,Total Erg,2018-04-12,,
,37900,45.394969395966775,7.884578704833984,,Emmea S.N.C. Di Baro Marco E Pistone Andrea,Agip Eni,2018-04-12,,
,24207,45.407655906446394,7.8826528787612915,,Coro S.R.L.,Total Erg,2018-04-12,,
,6904,45.137168355127265,7.070930600166321,,A. E O. Distributore Carburanti - Autolavaggio Tamoil Di Assetta Leandro E Ortuso Domenico S.N.C. Siglabile A. E O. S.N.C.,Tamoil,2018-04-12,,
,6035,45.1350586667517,7.051495313644409,,Calarota Giovanni,Agip Eni,2018-04-12,,
,25354,45.13800404890918,7.052330937589886,,Aerre Snc Di Trotta Andrea E Hoxha Muharem,Esso,2018-04-12,,
,28617,45.13802648847826,7.091783906745945,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,11869,45.136095545827374,7.088273763656616,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,38475,45.13787055572926,7.055358911045005,,Mantini Amanda Maria Eloisa,Total Erg,2018-04-12,,
,13773,45.05594248455843,7.681047763370088,,Zullo Michele,Europam,2018-04-12,,
,32656,45.06715851044698,7.6969651831497,,Zullo Michele,Europam,2018-04-12,,
,40851,45.02049290726535,7.653540845403654,,Delmastro Osvaldo,Agip Eni,2018-04-12,,
,39268,45.098222762853126,7.670334912836552,,Bua Danilo,Tamoil,2018-04-12,,
,39989,45.01102561686194,7.6214224845170975,,T.D.M. S.R.L.,Tamoil,2018-04-12,,
,35461,45.07532942847123,7.6143380999565124,,T.D.M. S.R.L.,Tamoil,2018-04-12,,
,39902,45.03758518936149,7.6014601439237595,,Gestioni Innovative Italia S.R.L.,Agip Eni,2018-04-12,,
,40599,45.06847628010471,7.632740067555687,,Abascia' Michele,Retitalia,2018-04-12,,
,23916,45.017349106673436,7.662632062565649,,Allio Furio,Agip Eni,2018-04-12,,
,36452,45.10782476295114,7.645593881607056,,Gestioni Europa - Societa' Per Azioni,Total Erg,2018-04-12,,
,29542,45.05611661346455,7.658002449736159,,Gattone Maurizio,Agip Eni,2018-04-12,,
,20738,45.043927861460894,7.634012615268716,,Nivolo Maurizio Giuseppe,Repsol,2018-04-12,,
,9286,45.06310496690064,7.668978774780953,,Auto Galileo Di Rinetti Ettore,Q8,2018-04-12,,
,12049,45.10299988583966,7.726019798811308,,Autoservizi Barca Di Tripi Orazio & C. S.N.C.,Esso,2018-04-12,,
,13257,45.118150055549386,7.710439407076251,,Scialla Francesco,Pompe Bianche,2018-04-12,,
,31777,45.08102425895669,7.730023451149464,,Marcias Giovanni,Pompe Bianche,2018-04-12,,
,13520,45.09453779837736,7.686875090003014,,Bice Total Di Mazzara' Rosanna,Total Erg,2018-04-12,,
,10493,45.109978333396995,7.697324374204982,,Bomba S.R.L.,Socogas,2018-04-12,,
,7122,45.03892879686511,7.652601823210716,,S.S.C. Societa' Sviluppo Commerciale S.R.L. In Sigla S.S.C. S. R.L.,Carrefour,2018-04-12,,
,10652,45.04475417326442,7.6427688081512315,,C.S. Di Seia Enzo,Agip Eni,2018-04-12,,
,24311,45.08350879449111,7.640396490178318,,Cappucci Alessio Carburanti & C. S.N.C.,Esso,2018-04-12,,
,9148,45.03284697684743,7.617885085458397,,Coda Carburanti S.N.C. Di Coda Vincenzo E C.,Api-Ip,2018-04-12,,
,6891,45.07630345785627,7.7315908670425415,,Coletto Cristina,Esso,2018-04-12,,
,40118,45.106717326408386,7.703654319047928,,Mantoan Giuseppe,Agip Eni,2018-04-12,,
,20251,45.088609111320494,7.691090852022171,,Mungo Angelo,Dis-Car,2018-04-12,,
,24683,45.0175786380959,7.666193410710889,,Dis-Car Di Sarra Paolo & C. S.N.C.,Dis-Car,2018-04-12,,
,35528,45.050153422443955,7.664542264448528,,Costantin Distribuzione E Servizi Srl,Costantin,2018-04-12,,
,35526,45.02371138253844,7.644760676968417,,Costantin Distribuzione E Servizi Srl,Costantin,2018-04-12,,
,15761,45.09009108038905,7.66093946993351,,D'Elia Carburanti S.N.C. Di D'Elia Michele & C.,Tamoil,2018-04-12,,
,33634,45.03156890443712,7.613503217127231,,Del Corso Roberto,Dis-Car,2018-04-12,,
,10678,45.03890575356352,7.681829972912624,,Pagano Carmelo,Agip Eni,2018-04-12,,
,5091,45.09892187957469,7.620941698551178,,Piombino Antonio,Q8,2018-04-12,,
,25245,45.10149954320754,7.7422197362457155,,Eredi Campidonico - S.P.A.,Repsol,2018-04-12,,
,40452,45.067428527157524,7.710553631186485,,Sponza Rossella,Esso,2018-04-12,,
,29306,45.067352921671564,7.671556539965877,,Mancin Giovanni,Q8,2018-04-12,,
,36488,45.07046060153844,7.727204109786953,,Clean Car S.N.C. Di Tedesco Federico E Tedesco Francesco,Q8,2018-04-12,,
,36338,45.053517812404685,7.634517938460931,,Giordano Claudio,Q8,2018-04-12,,
,11116,45.085392834467974,7.702617144180294,,Donofrio Leonardo,Esso,2018-04-12,,
,39511,45.03552674963192,7.643794433919538,,Economy S.R.L.,Total Erg,2018-04-12,,
,33810,45.02746541835774,7.665721830940811,,Economy S.R.L.,Total Erg,2018-04-12,,
,15211,45.083348006348515,7.645911227647389,,Edofil S.N.C. Di Mangeruga Davide E Zuffellato Giorgia,Agip Eni,2018-04-12,,
,8756,45.079564754109946,7.64576957553254,,Quero Mauro,Agip Eni,2018-04-12,,
,14403,45.076336133105386,7.656750720268292,,Di.En.Gi. S.A.S. Di Nettis Giovanni & C.,Agip Eni,2018-04-12,,
,27181,45.057847792867356,7.693048455575877,,Maldera Dario,Agip Eni,2018-04-12,,
,38203,45.10147471925915,7.739056795835495,,Monfredo Boaretto Denis,Agip Eni,2018-04-12,,
,40889,45.039013720276486,7.632477279098566,,Aceto Luca,Agip Eni,2018-04-12,,
,40375,45.03051194691734,7.654927631877172,,Capece Cosimo,Agip Eni,2018-04-12,,
,38902,45.100263478029014,7.70660474896431,,Ca.Ro. Di Rosanna Canestri,Agip Eni,2018-04-12,,
,29415,45.10065378654696,7.699474110450751,,Carburo Di Fammilume Michele,Agip Eni,2018-04-12,,
,40028,45.066376192236156,7.6744212582707405,,Di Trani E Valentino S.N.C. Di Di Trani Nicola E C.,Agip Eni,2018-04-12,,
,39868,45.121332177578935,7.743625675532485,,Accati Di Accati Andrea E Massimo S.N.C.,Agip Eni,2018-04-12,,
,14413,45.01731940654433,7.669106125831604,,Ruggiero Davide,Agip Eni,2018-04-12,,
,30667,45.0520097960451,7.6506440444119335,,Pandullo Alessandro,Agip Eni,2018-04-12,,
,40049,45.08620538125764,7.625419901188707,,Cirillo Autoriparazioni S.A.S. Di Cirillo Pietro & C.,Esso,2018-04-12,,
,40065,45.07428687878568,7.606014273610754,,Cirillo Autoriparazioni 2 S.A.S. Di Cirillo Pietro & C.,Esso,2018-04-12,,
,18902,45.08304873756181,7.6792841438366395,,Autostazione Cigna Di Liguori Michele & C. S.N.C.,Esso,2018-04-12,,
,35490,45.04888608910828,7.659796489024302,,Calamita Domenico,Esso,2018-04-12,,
,35491,45.03741303357093,7.629278885180611,,Calamita Domenico,Esso,2018-04-12,,
,16341,45.05176487582171,7.66847932275391,,Romano Roberto,Dis-Car,2018-04-12,,
,37938,45.10191077457955,7.6414198557545205,,Dinoco S.N.C. Di Visentin Giuliano E Benussi Shu Yehn,Esso,2018-04-12,,
,19455,45.093181769289465,7.676153630018234,,L.G. Elettronica Di Cipriani Gaetano,Esso,2018-04-12,,
,15030,45.05712858414878,7.668431461971295,,Basiletti Franco,Europam,2018-04-12,,
,33977,45.10510912200655,7.672412906745876,,Stazione Di Servizio Salomone Di Salomone Giuseppe,Europam,2018-04-12,,
,32916,45.039841385744644,7.646886706352234,,Europam S.P.A.,Europam,2018-04-12,,
,10345,45.10284194783143,7.750714502377377,,Fontana Mauro,Total Erg,2018-04-12,,
,14976,45.04773498941275,7.660126509318502,,Gas Station S.R.L.,Repsol,2018-04-12,,
,33856,45.09392676591349,7.650866426319908,,Gemini Di Bollettieri Giovanni,Total Erg,2018-04-12,,
,32584,45.0973389233553,7.720484706780553,,Gioda Agostino S.R.L.,Pompe Bianche,2018-04-12,,
,12564,45.089427523917244,7.678233730688476,,Go S.R.L.,Go,2018-04-12,,
,40910,45.08482642987481,7.681698892030681,,Go S.R.L.,Go,2018-04-12,,
,36867,45.01705053863863,7.6534418428527715,,Fuel Di Molino Pier Marco,Agip Eni,2018-04-12,,
,13779,45.03921972758177,7.653183192014694,,Pastore Filippo,Agip Eni,2018-04-12,,
,40048,45.07026649989036,7.655209360406388,,Pitzalis Cesare,Q8,2018-04-12,,
,8223,45.08207094127809,7.670197107896001,,Biaffe S.N.C. Di Bisognano A. E F.,Api-Ip,2018-04-12,,
,18943,45.021245721178175,7.651774638769552,,Oliva Francesco,Api-Ip,2018-04-12,,
,40029,45.05302279666463,7.634898591164074,,Morena Luca,Api-Ip,2018-04-12,,
,40072,45.07037051029912,7.633550427854061,,Savoca Salvatore,Api-Ip,2018-04-12,,
,19997,45.07585761363012,7.692648119493015,,Abate Giovanni,Europam,2018-04-12,,
,40001,45.07854145976753,7.729665040969849,,Cascino Angelo,Api-Ip,2018-04-12,,
,16755,45.064711996335056,7.664198254519761,,Meneghetti Ivan,Api-Ip,2018-04-12,,
,40750,45.0521571131468,7.668343892665007,,Reale Vito,Api-Ip,2018-04-12,,
,40221,45.03668901561563,7.67163865521502,,Sixtysevenservice Di Catta Giovanni Antonio,Api-Ip,2018-04-12,,
,40996,45.10287520681645,7.72073931992054,,Societa' Miriam S.A.S. Di Tazi Abdelmajid E C.,Keropetrol,2018-04-12,,
,24316,45.019107391028705,7.665720512547523,,Kerotris - Societa' A Responsabilita' Limitata,Kerotris,2018-04-12,,
,20933,45.08475478908731,7.692497670650482,,Longo S.A.S. Di Longo Fernando E C.,Agip Eni,2018-04-12,,
,22550,45.11672309210584,7.657876190213074,,Onorato Denis,Pompe Bianche,2018-04-12,,
,12936,45.1018227673595,7.703705281019211,,Met.Au.To. Di Giberti Mauro Giovanni,Pompe Bianche,2018-04-12,,
,40445,45.06435702514551,7.6218855386924815,,Milani Federica,Agip Eni,2018-04-12,,
,40450,45.063426998059235,7.623773368122897,,Milani Lauro,Agip Eni,2018-04-12,,
,36384,45.061982775639976,7.629814047235982,,Europam S.P.A.,Europam,2018-04-12,,
,33851,45.0742017878585,7.652711941184634,,Quiese Mirko,Oil Italia,2018-04-12,,
,40023,45.05313908224777,7.664852142333984,,Abate Claudio,Oil Italia,2018-04-12,,
,37950,45.08764163511354,7.691433549036219,,Oil Italia Srl % Oil Italia Gmbh,Oil Italia,2018-04-12,,
,37949,45.07650408965208,7.624929696982463,,Oil Italia Srl % Oil Italia Gmbh,Oil Italia,2018-04-12,,
,40232,45.082367487759505,7.624506396958964,,Stazione Di Servizio Salomone Di Salomone Giuseppe,Europam,2018-04-12,,
,20254,45.02212914964285,7.635013163754252,,Mungo Angelo,Esso,2018-04-12,,
,12550,45.03316991125486,7.6473627069092345,,Mancin Mario,Q8,2018-04-12,,
,16585,45.07688073270418,7.656459587513609,,Fragomeni Giuseppe,Q8,2018-04-12,,
,34466,45.04578792694113,7.6434249746521346,,Bobu Pavel Alexandru,Q8,2018-04-12,,
,9682,45.04193715776571,7.629296779632568,,Sannicandro Angela Maria,Q8,2018-04-12,,
,39977,45.07535302355169,7.620046520237793,,Esposito Antonio,Q8,2018-04-12,,
,32141,45.103383109317534,7.700567143516537,,Lentini S.A.S. Di Lentini Angela E C.,Q8,2018-04-12,,
,41087,45.07198460975821,7.653501231877158,,Fiore Diego,Repsol,2018-04-12,,
,15175,45.07455701709261,7.6983920322380754,,Colavita Roberto,Pompe Bianche,2018-04-12,,
,35070,45.067096798955305,7.6207259251311825,,Rs Service Di Riggio Salvatore,Europam,2018-04-12,,
,14507,45.045118450761194,7.660654138623045,,Saracco Daniele,Api-Ip,2018-04-12,,
,5014,45.043607030693785,7.6294189006637225,,Tria Giuseppe,Agip Eni,2018-04-12,,
,21261,45.04339113323096,7.648977412438626,,Sgro' Antonino,Europam,2018-04-12,,
,13411,45.105865626795044,7.65925370156765,,Siclari Paolo,Total Erg,2018-04-12,,
,12346,45.01623277868544,7.613047957420349,,Sima S.A.S. Di Mouth Dario & C.,Agip Eni,2018-04-12,,
,33271,45.099595146470136,7.6499252195740155,,Distributore Carburanti Maggio Luigi,Pompe Bianche,2018-04-12,,
,35181,45.08367869332754,7.636154340475514,,Pit Stop Di Lavacca Roberto,Agip Eni,2018-04-12,,
,7063,45.1192564172801,7.71365225315094,,Auchan S.P.A.,Agip Eni,2018-04-12,,
,40126,45.07366980061131,7.60634026636194,,Sama Snc Di Pomo Mauro E Lucco Bossu' Sara,Agip Eni,2018-04-12,,
,40152,45.01221048701624,7.622725610575799,,Canu Giuseppe,Agip Eni,2018-04-12,,
,40809,45.02203889587853,7.651079504299105,,Canu Roberto,Agip Eni,2018-04-12,,
,8800,45.10890661626722,7.663632247885062,,Tesoro Michele E Davide Snc,Esso,2018-04-12,,
,37535,45.08702061254925,7.614164119643419,,Roselli Michele,Esso,2018-04-12,,
,21320,45.080732690667666,7.6273500490738115,,Stazione Di Servizio S.N.C. Di Salomoni Adriano E C.,Tamoil,2018-04-12,,
,9122,45.081012662519285,7.623943090438843,,Ga.Ver. S.A.S. Di Gaeta Mario & C.,Total Erg,2018-04-12,,
,40413,45.095448837219045,7.6574720442295074,,Massaro Antonio,Total Erg,2018-04-12,,
,40412,45.09513774310146,7.653329372406006,,Massaro Antonio,Total Erg,2018-04-12,,
,33460,45.11050069538185,7.698193341493607,,Antonicelli Giuseppe,Agip Eni,2018-04-12,,
,33328,45.07682090897634,7.7318625670174015,,Stupino Roberto,Agip Eni,2018-04-12,,
,37645,45.10944612290978,7.645719944249777,,Arc S.N.C. Di Arroccese Giulian & C.,Esso,2018-04-12,,
,18917,45.01925131137321,7.659973501327499,,Si & Si S.N.C. Di Simoni Doriana E Siciliano Fabio,Esso,2018-04-12,,
,9014,45.100731457728365,7.735520753967307,,Terzulli Maria Grazia,Esso,2018-04-12,,
,40133,45.01996980711222,7.649722538623109,,Serbanica Mihai Radu,Total Erg,2018-04-12,,
,3806,45.12855922374787,7.67846909325408,,F.Lli Maglione S.N.C. Di Nicola Maglione E C.,Agip Eni,2018-04-12,,
,3625,45.1286636582885,7.690326422452927,,Toten Di Maglione Antonio E C. S.N.C.,Agip Eni,2018-04-12,,
,14169,45.06221669269848,7.635354704396718,,Aiesi Andrea Paolo,Tamoil,2018-04-12,,
,15575,45.12602112735087,7.703945338726044,,Esposito Ugo,Tamoil,2018-04-12,,
,17748,45.0482306024255,7.634029542991584,,Liotta Edmondo,Tamoil,2018-04-12,,
,18806,45.0389335351338,7.653762549161911,,D'Urso Domenico,Tamoil,2018-04-12,,
,33529,45.099368380781925,7.637332072352592,,Europacar Societa' Cooperativa,Tamoil,2018-04-12,,
,34708,45.11127310711178,7.666633464396,,Europacar Societa' Cooperativa,Tamoil,2018-04-12,,
,17479,45.09779831545519,7.708762145368951,,Dis-Car Di Sarra Paolo & C. S.N.C.,Dis-Car,2018-04-12,,
,36322,45.101439546494134,7.72467590059432,,Economy S.R.L.,Api-Ip,2018-04-12,,
,22300,45.13215865911113,7.6566812245368965,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,32222,45.08851820456789,7.6967431371855355,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,29832,45.11129989195838,7.6976582407951355,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,29610,45.08604923771981,7.7339053644179785,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,22301,45.08156590969744,7.6236160932541,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,30829,45.09736978401082,7.724811862635079,,Servizi & Gestioni Italia S.R.L.,Keropetrol,2018-04-12,,
,31168,45.019988624322735,7.641062449073843,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,31282,45.057977185947806,7.647409325298554,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,34235,45.10215443020583,7.745179883432456,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,22893,45.12189938806275,7.703347114086114,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,35827,45.06928915730708,7.63896883031839,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,21851,45.08557348717841,7.6258248981475845,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,4700,45.050602582039026,7.620593011379242,,Nuova Sidap  S.R.L.,Esso,2018-04-12,,
,6396,45.08385461106312,7.673946658860814,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,6388,45.10465583539482,7.702447990213045,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,6398,45.0348623637543,7.6800964595245205,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,25275,45.05046709400217,7.634989271163931,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,20725,45.035574354305474,7.623424495106519,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,40179,45.0814865639705,7.678226977586746,,Gestioni Europa - Societa' Per Azioni,Total Erg,2018-04-12,,
,24636,45.096995421680276,7.656544368122923,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,27325,45.11101141006377,7.6741862297058105,,Gestioni Europa - Societa' Per Azioni,Total Erg,2018-04-12,,
,6394,45.105801503882,7.6470275484794,,Servizi & Gestioni Italia Srl,Q8,2018-04-12,,
,25017,45.04053644734446,7.624989171163975,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,32482,45.087588804279456,7.626372706745883,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,40637,45.01930717490191,7.6431262493133545,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11861,45.034088627124476,7.62081113624572,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11851,45.057450554870854,7.647143507629153,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11857,45.10650445294046,7.649496152114807,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11852,45.0780309713667,7.649384069388589,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11856,45.02251375188011,7.634330262565641,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11882,45.0406151621081,7.679657084655787,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11867,45.12176086896309,7.743288863754287,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11865,45.01684046614229,7.610394582152367,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11862,45.09778281103679,7.712364373016385,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11864,45.11157414810119,7.660827987766197,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11863,45.100830292288975,7.6387268220901205,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11883,45.03177323282699,7.67155497903218,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,40483,45.03913424907751,7.642644792795181,,Murdocco Massimo,Total Erg,2018-04-12,,
,5624,45.03931871710543,7.681155765970971,,Tonutti Giovanni,Total Erg,2018-04-12,,
,7756,45.10918990927745,7.728879153728485,,Toffee Di Lauricella Marco & C. S.N.C.,Total Erg,2018-04-12,,
,9284,45.02148755232431,7.677908388360606,,Furnari Marco,Total Erg,2018-04-12,,
,10788,45.03347904263411,7.679847336625471,,Di Tria Sabino,Total Erg,2018-04-12,,
,11018,45.04096117673249,7.679985003774277,,Caputo Pasquale,Total Erg,2018-04-12,,
,14807,45.10460418412346,7.670932406745919,,Lamarca Raffaele,Total Erg,2018-04-12,,
,18388,45.055023896281845,7.663429075331351,,Storto Fabio,Total Erg,2018-04-12,,
,26728,45.112083147585174,7.663553563982418,,Aramu Giancarlo,Total Erg,2018-04-12,,
,29867,45.08308042398399,7.669581596980947,,Passero'Renato,Total Erg,2018-04-12,,
,32841,45.076452707029794,7.648927055770514,,Polese Massimo,Total Erg,2018-04-12,,
,33874,45.07027026315573,7.703850277979313,,Leone Carmelina,Total Erg,2018-04-12,,
,36768,45.0798930036469,7.641584259524507,,Sturari Andrea,Total Erg,2018-04-12,,
,37414,45.07824580285078,7.732770838098077,,Distributore Di Sozza Alessio,Total Erg,2018-04-12,,
,39813,45.05894550261692,7.687491897553286,,Carone Sandro,Total Erg,2018-04-12,,
,10367,45.01705870116744,7.647960931062698,,Serra Antonio,Total Erg,2018-04-12,,
,18913,45.089521642425844,7.6883254810203425,,Ferrando Lorenzo,Total Erg,2018-04-12,,
,15189,45.08290432658788,7.6782383769750595,,Vigilante Renato,Total Erg,2018-04-12,,
,33536,45.104283311529294,7.679640543532969,,Tripodi Carmelo,Agip Eni,2018-04-12,,
,14372,45.047559356673446,7.658743882139561,,Valim Di Sergio Valle & C. - S.A.S.,Pompe Bianche,2018-04-12,,
,4558,45.05331879588606,7.6834169526064215,,Vergnano Mario,Agip Eni,2018-04-12,,
,28186,45.06418923379089,7.630229420237697,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,10380,45.21766242536324,7.978893645651397,,Bordin Daniele,Agip Eni,2018-04-12,,
,7624,44.81983552844595,7.224839588954865,,F - D Di Fontana Denis E Di Dato Giancarlo S.N.C.,Esso,2018-04-12,,
,12030,44.976106761749534,7.739495764804133,,Ar.It.Co S.R.L.,Pompe Bianche,2018-04-12,,
,23460,44.984663506497675,7.736554965376854,,Diemme Di Marzola Davide Massimiliano,Tamoil,2018-04-12,,
,24369,44.967121612796596,7.7353842290179955,,S.R. Di Scarpelli Angela Caterina & C. S.A.S.,Esso,2018-04-12,,
,30132,44.97759509303843,7.755227082131228,,S.V. Servizi S.N.C. Di Sarra Pietro E C.,Dis-Car,2018-04-12,,
,40045,45.13203174257948,7.488698735833168,,Gestioni Europa - Societa' Per Azioni,Total Erg,2018-04-12,,
,37602,45.35706692373985,7.657961547374725,,Centro Calor S.R.L.,Pompe Bianche,2018-04-12,,
,40205,45.36781011966834,7.680261433124542,,Petroltermica Comac - Olcea S.P.A.,Pompe Bianche,2018-04-12,,
,25023,45.12220737086037,7.618852257728577,,Economy S.R.L.,Total Erg,2018-04-12,,
,36798,45.126629257185826,7.637437283992767,,Biondi Antonio,Agip Eni,2018-04-12,,
,9012,45.1311976706761,7.6341072751506545,,Perrone Corrado,Esso,2018-04-12,,
,24038,45.11874065836433,7.643681466579437,,Gioda Agostino S.R.L.,Pompe Bianche,2018-04-12,,
,31773,45.12084187352116,7.643968462944031,,Gioda Agostino S.R.L.,Pompe Bianche,2018-04-12,,
,10763,45.12625014154412,7.6380139125808455,,Mangione Gianluca,Q8,2018-04-12,,
,32526,45.139981025371505,7.626418769359589,,Aloisio Marco,Q8,2018-04-12,,
,7064,45.11480103440039,7.647604197263718,,Auchan S.P.A.,Auchan,2018-04-12,,
,33412,45.124112388508635,7.640347480773926,,Garau Gabriele,Total Erg,2018-04-12,,
,10192,45.189986815068465,7.960393381006952,,Nofri Fabrizio,Api-Ip,2018-04-12,,
,32427,45.226177443967195,7.94773668050766,,Star Service S.R.L.,Tamoil,2018-04-12,,
,34549,45.39684870994141,7.9410190880298615,,Go S.R.L.,Go,2018-04-12,,
,15050,44.846292550501886,7.496987823455129,,B. & B. S.N.C. Di Berra Mauro E Fulvio,Repsol,2018-04-12,,
,5761,44.84741639042313,7.507136613976513,,Sa.Adri S.N.C. Di Acquafresca Saverio E Monfredo Adriano Siglabile Sa.Adri S.N.C.,Tamoil,2018-04-12,,
,10543,44.77630533506613,7.490401268005371,,Centro Calor S.R.L.,Pompe Bianche,2018-04-12,,
,35661,45.102951502706595,7.378744930028915,,Stazione Di Servizio L.L. S.N.C. Di Basso Luca E Zoppellaro Gianl Uca Siglabile:  Stazione Di Servizio L.L. S.N.C.,Agip Eni,2018-04-12,,
,5583,45.11146116853868,7.250790148973465,,Mondo Snc Di Jannon Franca E Jannon Giorgio,Api-Ip,2018-04-12,,
,25839,44.806821409238545,7.166996598243713,,Laiolo Luca,Tamoil,2018-04-12,,
,8649,44.90703065763094,7.2492207831328415,,La Sier S.N.C. Di Frascati E Ibi,Agip Eni,2018-04-12,,
,36513,44.92752666176152,7.239599972963333,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,32751,45.047971597346454,7.489583194255829,,Pani Virgilio,Retitalia,2018-04-12,,
,10558,45.2802934524368,7.986746728420258,,Centro Calor S.R.L.,Pompe Bianche,2018-04-12,,
,25058,45.31033293713473,7.9840028285980225,,Repsol Italia S.P.A.,Repsol,2018-04-12,,
,5237,44.930680253831156,7.7551111578941345,,Eredi Campidonico - S.P.A.,Repsol,2018-04-12,,
,37934,44.932358573399114,7.731085605919361,,Go S.R.L.,Go,2018-04-12,,
,21849,44.90994491200781,7.742704023313536,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,14644,44.940193341807166,7.624199241399765,,Bottaro Pier Antonio,Total Erg,2018-04-12,,
,25187,44.94493417175196,7.627926822090103,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,36548,44.95690379606856,7.625817434358623,,Ip Services S.R.L.,Api-Ip,2018-04-12,,
,11884,44.954278328500635,7.627314169311489,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,38782,45.44160725419862,7.767050288360451,,Tonso Celestina,Tamoil,2018-04-12,,
,39948,45.238920872075006,7.380971163511276,,Prandi Ivan,Api-Ip,2018-04-12,,
,8568,45.1912107360295,7.784386015591394,,Grandi Carburanti S.A.S. Di Ugo Garoia & C. Siglabile Grandi Carburanti S.A.S.,Tamoil,2018-04-12,,
,13183,45.190152941264934,7.7741961312827925,,Micheletto Dino,Tamoil,2018-04-12,,
,11872,45.19507164790811,7.788589271163914,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
,11887,45.184899088321046,7.770705364418063,,Servizi & Gestioni Italia S.R.L.,Q8,2018-04-12,,
