ref:mise,fuel:lpg,fuel:cng,operator,brand,lat,lon
20515,,,Tarditi Ornella,Total Erg,44.56165,7.31054
17412,yes,,Delpiano Gabriele,Total Erg,44.67708,7.6283
39084,,,Europam S.p.A.,Europam,44.57307,7.91701
37071,,,"M.D. di Ricci Marzia S.A.S. Abbreviabile, Ove Consentito, in M.D. S.A.S.",Agip Eni,44.39195,7.81821
4872,,yes,Gambino Gianpaolo,Tamoil,44.36238,7.83356
22559,,,En.Gi. di Garelli Sergio & C. S.N.C. Siglabile En.Gi. S.N.C.,Api-Ip,44.40351,7.81349
34662,,,Mengarelli Luca,Agip Eni,44.40226,7.82855
8598,,,Fazio Giuseppe,Tamoil,44.39781,7.8227
7217,,,Gallesio Giancarlo,Agip Eni,44.39205,7.81819
14831,,,Fresia Matteo,Api-Ip,44.39712,7.81358
21783,yes,,Gonella & Soma' S.R.L.,Api-Ip,44.41161,7.78838
27851,,,Cordischi Ivan,Agip Eni,44.40599,7.80674
13140,,,Kerotris - Società a Responsabilità Limitata,Kerotris,44.41703,7.83128
5028,yes,,Mondoservice S.A.S. di D'angelo Gabriele e C.,Q8,44.39849,7.82381
38468,yes,,Vivocaffe' S.A.S. di Damiano Giuseppe e C.,Esso,44.43462,7.84989
3779,,,Chiera & C. S.A.S. di Chiera Alessandro e Luca,Total Erg,44.4239,7.85536
39502,,,Europam S.p.A.,Europam,44.40412,7.83045
30318,,,Europam S.p.A.,Europam,44.39451,7.81873
12764,,,Filea S.p.A.,,44.42065,7.85017
42013,,,Lello Bar di Calleri Antonello,Tamoil,44.38452,7.83273
7402,,,Mondino Claudio,Total Erg,44.39792,7.7505
7098,,,Wira Car Service S.A.S. di Olivero Andrea & C.,Socogas,44.411,7.8025
16828,,,Decastelli Giancarlo,Total Erg,44.46715,8.11623
31813,,,Pit Stop Car Wash & Service di Delmonte Alessio,Europam,44.58571,7.96187
34734,,,Europam S.p.A.,Europam,44.82473,7.94065
21041,,,Canavese Claudia,Total Erg,44.82806,7.93361
14131,,,Vaghini Maria Luisa,Agip Eni,44.817,7.95358
37287,yes,,Faccia Da Bar S.A.S. di Faccia Matteo & C.,Total Erg,44.45634,7.66399
26982,,,Pavesio Carla,Ies,44.77805,7.96405
10532,,,Centro Calor S.R.L.,,44.3757,8.14058
13276,,,Delmonte Patrizia,Total Erg,44.71368,7.95506
10003,,,Laurenti Maurizio,Agip Eni,44.76375,7.54279
39941,yes,,Pozza Roberto,Tamoil,44.75544,7.53387
17088,,,Monge e Bodrero di Monge Laura e C. S.N.C. Siglabile Monge e Bodrero S.N.C.,Total Erg,44.74802,7.52992
41507,,,Società Agricola Lubrificanti Carburanti Ed Affini (sigla S.A.L.C.A.) a Responsabilità Limitata,Total Erg,44.74803,7.52988
40117,yes,,L'arcobaleno S.A.S. di Menna Alberto e Miscia Maurizio & C.,Agip Eni,44.41479,7.70012
19774,,,Gazzola Distributore S.R.L.,,44.42473,7.72239
20994,,,Saced S.R.L.,SACED,44.47182,8.02234
24417,,,Restiani - S.p.A.,Restiani,44.57488,7.8513
8289,,,Broggio Franco,Tamoil,44.59991,7.86998
28714,,,Europam S.p.A.,Europam,44.72541,8.12046
38100,yes,,Dis-car di Piovano Claudio,DIS-CAR,44.40636,7.93511
15657,,,Saccato Margherita,Total Erg,44.59012,7.928
41676,,,F.Lli Taro' S.N.C. di Taro' Daniele & C.,Agip Eni,44.3375,8.05725
34960,,,Mazza Amanda,Agip Eni,44.14775,7.90998
11971,,,Depetris Claudio,Tamoil,44.68899,7.28047
30711,,,Giobergia Domenico,Europam,44.68466,7.27644
17743,,,Marro Giuseppe,Total Erg,44.32966,7.62436
41050,,,D.A.R.M. Petroli S.R.L.,,44.33069,7.61141
38411,,,D.A.R.M. Petroli S.R.L.,Agip Eni,44.37585,7.70057
11551,,,Servizi & Gestioni Italia S.R.L.,Q8,44.56433,7.45537
19907,,,"Carpani S.N.C. di Carpani Bruno e Fabio Siglabile, Ove Consentito, Carpani S.N.C.",Total Erg,44.57304,7.46141
34652,,,Cannata' Francesco,Total Erg,44.69531,7.90221
25775,,,Penati Marco,Europam,44.80213,7.59234
11063,,,Baralis Renata,Total Erg,44.48482,7.0664
3738,,,Trerre S.A.S. di Girardi Severina & C.,Api-Ip,44.37376,8.07863
3736,yes,,Poker S.A.S. di Raso Sergio & C.,Esso,44.37178,8.07641
11390,,,Vinai Cinzia,Api-Ip,44.24404,8.0218
13130,,,Kerotris - Società a Responsabilità Limitata,Kerotris,44.4882,8.14266
30928,yes,,Ip Services S.R.L.,Api-Ip,44.75807,7.67487
6381,yes,,Stazione di Servizio Socogas di Lino Sebastiano,Socogas,44.81214,7.69903
19703,,,La Capinera S.N.C. di Quinto Gilberto & C.,Esso,44.75241,7.67623
10438,,,Ge.Pa. S.N.C. di Gerbino Francesco e Pautasso Walter,Q8,44.77411,7.68017
21342,,,Petrolnafta di Conti Giovanni & C. S.N.C.,,44.65156,7.38461
26239,,,Gestioni Innovative Italia S.R.L.,Agip Eni,44.65708,7.39462
31743,yes,,Ferrero Giulia,Total Erg,44.65724,7.40365
35122,,,Dalle S.A.S. di Dalle Alberto e C.,,44.6477,7.34634
21823,,,Boi Eriberto,Api-Ip,44.29693,7.50904
34614,,,Società Agricola Lubrificanti Carburanti Ed Affini (sigla S.A.L.C.A.) a Responsabilità Limitata,Total Erg,44.32255,7.74587
13314,yes,,Tierre S.N.C. di Troisi Giovanni & Rossi Carmen,Total Erg,44.68333,7.94414
34315,,,Ip Services S.R.L.,Api-Ip,44.61377,8.06755
31765,yes,,Termoceva S.R.L.,,44.37544,8.06608
20990,,,Saced S.R.L.,SACED,44.42412,8.09553
24701,,,Kerotris - Società a Responsabilità Limitata,Kerotris,44.40831,8.17728
21782,yes,,Gonella & Soma' S.R.L.,Api-Ip,44.64766,7.51742
39195,,,Laurenti Maurizio,Agip Eni,44.65683,7.4989
10002,,,Laurenti Maurizio,Agip Eni,44.6408,7.49802
10537,yes,,Centro Calor S.R.L.,,44.62708,7.50744
42324,,,Europam S.p.A.,Europam,44.63796,7.49793
17747,,,Fer.Vin. S.N.C. di Vincenti Franco e Ferrato Franca Siglabile Fer.Vin. S.N.C.,Total Erg,44.64726,7.47436
33761,,,Distributore I.P. di Loredana Acunzo,Europam,44.638,7.49793
4432,yes,,"Para D. & G. di Para Domenica, Para Giuseppe & C. S.N.C.",Socogas,44.6342,7.49627
41375,,,Ip Services S.R.L.,Api-Ip,44.64763,7.47952
32373,,,Ip Services S.R.L.,Api-Ip,44.65232,7.49636
42176,,,Camisassa Gianluca,Esso,44.65463,7.48821
14827,,,Pairone Gianmarco,Api-Ip,44.64763,7.47953
12118,yes,,G.A.R.E. di Dalmasso Renata & C. S.A.S.,Tamoil,44.66836,7.51008
41239,,,Europam S.p.A.,Europam,44.57838,7.18651
40368,,,Mama Cafe' di Ambrosio Matteo,Total Erg,44.57887,7.18466
18061,,,Savio Paolo,Total Erg,44.48825,7.25685
13294,,,F.Lli Michelotti di Michelotti Giovanni & C. S.N.C.,Agip Eni,44.36839,7.90106
20013,,,S.P.G. di Ghiglia Simone & C. S.A.S.,Total Erg,44.37362,7.91374
10282,,,Tortore Alessandra,Tamoil,44.75374,7.79776
24226,,,Servizi & Gestioni Italia S.R.L.,Q8,44.74904,7.80343
16465,,,Canavese Marinella,Q8,44.64812,7.32189
31644,,,Beccaria S.R.L. - Società a Responsabilità Limitata,Q8,44.50701,7.72786
41001,,,C.P.P. Compagnia Petrolifera Piemontese - S.R.L.,Agip Eni,44.6962,7.95025
24271,,,Rainero Mauro,Agip Eni,44.69411,7.91336
7275,yes,,Servizi & Gestioni Italia S.R.L.,Q8,44.69336,7.93996
17335,,,Allasia Giuseppe,Agip Eni,44.71451,8.23646
26573,,,Allocco Ermanno & Aimetta Marilena S.N.C.,Agip Eni,44.63848,7.66237
10536,yes,,Centro Calor S.R.L.,,44.62606,7.66563
39450,yes,,G.D. S.R.L.,CONAD,44.64803,7.64656
39330,yes,,Carpe Diem di Ghione Daniela,Api-Ip,44.62618,7.66576
38535,yes,,On The Road S.N.C. di Cavallero Rinaldo & C. Siglabile On The Road S.N.C.,Socogas,44.65039,7.68498
34997,,,Ip Services S.R.L.,Api-Ip,44.64837,7.63016
11548,,,Servizi & Gestioni Italia S.R.L.,Q8,44.64358,7.65809
40451,,,Singh Yugraj,Europam,44.64807,7.65197
21249,,,Barra Lidia in Picca,Europam,44.65243,7.65355
18500,,,Testa Gianluca,Europam,44.64733,7.65068
39838,,,Rascu Claudiu Daniel,Total Erg,44.65204,7.656
10528,yes,,Centro Calor S.R.L.,,44.68448,7.57152
18666,,,Traversa Mario S.N.C. di Traversa Massimo e Marco Siglabile Traversa S.N.C.,Total Erg,44.55746,8.05995
27866,,,Gallo Alessandro Gestore Impianto Erg,Europam,44.77696,7.77897
26550,,,Cm Pneus S.N.C. di Cane Mario & C.,,44.78611,7.774
30035,,,Gramaglia Lorenzo,Tamoil,44.74439,7.90383
30406,,,Bertolusso Aldo,Agip Eni,44.74824,7.89772
36842,yes,,Stoppa Valter Costanzo & C. S.N.C.,Agip Eni,44.48926,7.54238
13169,,,Carozzi Andrea,Total Erg,44.73585,7.52759
30092,,,C.A.S.A S.A.S. di Sampo' Mario e C.,Total Erg,44.50386,7.75758
18297,,,Rabbia Giovanni Piero,Total Erg,44.27235,7.3959
35848,,,Società Agricola Lubrificanti Carburanti Ed Affini (sigla S.A.L.C.A.) a Responsabilità Limitata,Total Erg,44.41264,7.38268
37173,,,Bussone Gabriele,Europam,44.56231,7.39666
37054,,,Gjecaj Vjollce,Oil Italia,44.56275,7.39752
8317,,,Dalmasso Raffaele,Total Erg,44.24281,7.53475
18352,,,Migliore Giancarlo,Total Erg,44.59233,7.52214
22620,,,Gonella & Soma' S.R.L.,Api-Ip,44.58917,7.4842
31667,,,La Capinera S.N.C. di Quinto Gilberto & C.,Esso,44.60098,7.48314
10535,yes,,Centro Calor S.R.L.,,44.77042,8.00871
10236,yes,,Franzero Maurizio,Agip Eni,44.75549,8.00342
33873,,,Cicconetti Giovanna,Agip Eni,44.36014,7.85563
39016,,,Società Agricola Lubrificanti Carburanti Ed Affini (sigla S.A.L.C.A.) a Responsabilità Limitata,Total Erg,44.36637,7.48624
32683,yes,yes,Laurenti Maurizio,Agip Eni,44.55524,7.54134
42433,yes,,Caula Ennio,Total Erg,44.536,7.54753
24518,,,Gonella & Soma' S.R.L.,Api-Ip,44.3513,7.77872
8648,,,Coro S.R.L.,Total Erg,44.3067,7.17341
8944,,,Galimberti Andrea,Q8,45.79762,9.18914
30794,,,Servizi & Gestioni Italia S.R.L.,Q8,45.79424,9.15363
31288,,,Mercuri Stefano,Total Erg,45.79378,9.1745
38537,,,T.D.M. S.R.L.,Tamoil,45.77064,9.18327
11566,,yes,Servizi & Gestioni Italia S.R.L.,Q8,45.76462,9.20571
37424,,,Bi.Car S.N.C. di Bianchi Carlo & C.,Agip Eni,45.74096,8.98405
7459,,,Rigoli Emilio,Tamoil,45.71539,9.20243
7924,,,Centro Motori Due - S.N.C. di Galluzzo Michele e C.,Esso,45.85777,9.26984
22640,,,T.D.M. S.R.L.,Tamoil,45.97405,9.26138
14799,,,Raineri Motors di Raineri Paolo,Total Erg,45.97753,9.26241
20666,,yes,Autometano Barella Stefano,,45.69238,9.06449
34268,,,Del Fante Massimiliano,Agip Eni,45.68573,9.05472
15813,,,"Cappellini S.N.C. di Cappellini Fabio, Cristian & C.",,45.74826,9.1846
39308,,yes,Gestioni Europa - Società Per Azioni,Total Erg,45.74117,8.99509
13702,,,Autocabiate S.N.C. di Baldo Fortunato e C.,Q8,45.67857,9.17829
13669,,,Autolavaggio Romeo Leo,Agip Eni,45.70791,9.03768
22054,,,Lario Gestioni S.A.S.,Q8,45.7293,9.02912
37861,yes,,Nisefa S.N.C. di De Giorgio Nicola & C.,Api-Ip,45.72915,9.02788
13057,,,Bolzonaro Carburanti e Lubruficanti di Bolzonaro Corrado & C. S.A .S.,Q8,45.74137,9.11718
10090,,,Gestioni Europa - Società Per Azioni,Total Erg,45.73972,9.1181
11561,,,Servizi & Gestioni Italia S.R.L.,Q8,45.73775,9.13722
35337,,,Distributore Erg di Mazzucchelli Claudia,Tamoil,45.72861,9.16072
34925,,yes,Coop Lombardia Società Cooperativa,Enercoop,45.71898,9.15463
37544,,,Amicabile Enrico,Agip Eni,45.74706,9.12923
13836,,,Borghetto Sante & C. S.N.C. di Borghetto Debora,Esso,45.75051,9.12948
19574,,,Noseda Daniela e Bernasconi Roberto S.N.C.,Esso,45.72997,9.13485
39211,,yes,Fergi Società Cooperativa,Kerotris,45.73428,9.11174
7768,,,Leonard Service S.R.L.,Agip Eni,45.72503,9.14492
18933,,,Mo.Vi. S.N.C. di Morabito Francesco & C.,,45.72292,9.14722
12628,,,Stazione di Servizio di Camagni Fabrizio e C. S.N.C.,Esso,45.74802,9.12325
15503,,,Autofficina Pit Stop di Zupi Marcello,Tamoil,45.85615,9.26934
39411,,,Keropetrol S.p.A.,KEROPETROL,45.84482,9.27284
10501,,,Redaelli Luigi Insegna Reda Gomme di Redaelli Luigi,Tamoil,45.71228,9.20203
19160,,,Carta Cristiana,Tamoil,45.84009,9.24841
32236,,,Travella Andrea,Agip Eni,45.95266,9.09511
36566,,,Keropetrol S.p.A.,KEROPETROL,45.8112,9.03779
15988,,,Baradello S.R.L.,Retitalia,45.69464,9.07666
13465,,,Figini Cicli - S.N.C. dei f.lli Figini,Api-Ip,45.70049,9.07566
7769,,,Giovi Service di Galimberti Fabio e C. S.A.S.,Esso,45.70444,9.09072
37660,,,B.C. di Belgiovine Claudio & C. S.A.S.,Agip Eni,45.80744,9.00112
41223,,,Gasoline di Belgiovine Claudio & C. S.A.S.,Agip Eni,45.75233,9.05028
5937,,,Gestioni Europa S.p.A.,Total Erg,45.7855,9.06041
7112,,yes,S.S.C. Società Sviluppo Commerciale S.R.L. in sigla S.S.C. S. R.L.,Carrefour,45.78663,9.05384
11560,,,Servizi & Gestioni Italia S.R.L.,Q8,45.78511,9.07222
10402,,,Alex07 di Pienzi Nicoletta,Agip Eni,45.76482,9.09855
16281,,,Ciraolo S.A.S. di Ciraolo Gianmatteo & C.,Agip Eni,45.80215,9.09122
37927,,,Zanon Paola,Agip Eni,45.81242,9.0725
25938,,yes,Lamperti Enzo,Esso,45.78503,9.08618
42285,,,Solerti Ilaria,Agip Eni,45.79048,9.08398
12461,,,Lamperti Enzo,Api-Ip,45.80426,9.08122
6955,,,L.F.R. - S.N.C. di Morabito Francesco e C.,Agip Eni,45.78406,9.06001
13858,,,Prologo S.A.S. di Daico Frangi & C.,Q8,45.83211,9.07166
31799,,,Pozzoli Mario,Q8,45.79715,9.0922
25453,,,Tcm S.N.C. di Telve Claudio e Marco & C.,Total Erg,45.79803,9.11265
30362,,,Dama S.A.S. di Carli Dario & C.,Total Erg,45.83645,9.06581
27216,,,Tabaccheria Roberto di Tettamanti Tiziana,Total Erg,45.80901,9.0758
6038,,,M.P.R. S.A.S. di Guglielmetti Mauro & C.,,45.74242,9.10875
27786,,,Dell'era Daniela,Esso,46.15008,9.32382
29229,,yes,Eurogas S.R.L.,,46.13616,9.2883
20436,,,Poncia Luca & C. S.N.C.,Total Erg,46.12611,9.28155
40782,yes,yes,Motor f.lli Canali S.N.C. di Claudio e Andrea Canali,Agip Eni,45.80378,9.22538
38643,,,Gestioni Europa - Società Per Azioni,Total Erg,45.799,9.23859
29910,,,Torchiana Dario,Total Erg,45.8049,9.23477
22163,,,Spreafico Manuela,Total Erg,45.80966,9.23362
13796,,,Uboldi Mauro,Q8,45.69567,9.00074
15083,,,Marinoni Roberto,Total Erg,45.70197,9.00312
42030,,,S&m's di Pasqualino Simeone e Mario Molinara S.N.C.,,45.70202,9.13859
14065,,,Casa' Giovanni & C. S.A.S.,Tamoil,45.75349,9.05039
11562,,,Servizi & Gestioni Italia S.R.L.,Q8,45.73038,9.06332
32164,,yes,Iperal2 S.R.L.,,46.14161,9.41404
25728,,,Grandola Carburanti di Ortelli Giovanni S.A.S.,Total Erg,46.02572,9.2072
15738,,,Fertonani S.N.C.,Total Erg,45.71749,9.01786
20750,,,Uboldi S.N.C. di Luca Uboldi e C.,Moro,45.7426,9.19724
40593,,,Formenti Auto S.N.C. di Formenti Clemente & C.,Tamoil,45.74905,9.22059
41352,,,Zappa Alessandro S.N.C. di Zappa Claudio Giovanni e C.,Total Erg,45.74714,9.21962
39294,,,Romeo Rossano,Total Erg,45.72452,9.21528
11559,,,Servizi & Gestioni Italia S.R.L.,Q8,45.75439,9.24167
7047,,,Trombetta Valter,Agip Eni,45.79692,9.11995
14027,,,Caimi Gino,Total Erg,45.69025,8.93173
17902,,,Butti Maria,Total Erg,45.6937,9.02709
11565,,,Servizi & Gestioni Italia S.R.L.,Q8,45.68869,9.04042
40208,,,Corti Donato.,Agip Eni,45.69167,9.04138
23123,,,Oro Nero S.A.S. di Sossio Farina e C.,Total Erg,45.69746,9.03189
25592,,,Butti Maria,Total Erg,45.76253,9.05523
25666,,,F.Lli Bonalumi di Bonalumi Vincenzo e Agostino S.N.C.,Tamoil,45.75681,9.22505
17908,,,Fertonani Flavio Pietro Paolo,Total Erg,45.77077,8.99038
15713,,,Gorgone S.N.C. di Fertonani Flavio Pietro Paolo e C.,Total Erg,45.76234,9.00778
32077,,,Gorgone S.N.C. di Fertonani Flavio Pietro Paolo e C.,Total Erg,45.7573,8.99433
30471,,,T.D.M. S.R.L.,Tamoil,45.70603,9.16568
38584,,,Commerciale Paganoni S.p.A.,,45.68701,9.18821
40849,,yes,Fontemaggi Maurizio e C. S.N.C.,Agip Eni,45.68719,9.18444
15768,,,Furlan Giuliano,Agip Eni,45.70132,9.17594
8827,,,Erg Petroli di Notaro Francesco,Total Erg,45.68849,9.18113
34494,,,Gestioni Europa - Società Per Azioni,Total Erg,45.70866,9.17229
14116,yes,,Modena e Romeo S.R.L.,,45.71053,9.16732
36364,,,Thm Società Cooperativa,Moro,45.7052,9.17288
9347,,,Poncia Mauro & C. S.N.C.,Total Erg,46.01729,9.23608
37511,,,S.C.M. S.N.C. di Formenti M. & C.,Tamoil,45.7889,9.23923
8162,,,Calani Franco,Agip Eni,45.67783,8.96693
27493,,,Erg di Cattaneo Fiorenzo,Total Erg,45.66536,8.96507
19638,,,Service di Testa Michele,Esso,45.67626,8.94983
35032,,,Riva Pietro,,45.70091,9.14329
41813,,,Riva Marco,,45.7009,9.14329
17862,,,Fratelli Coppolino di Coppolino Giovanni & C. S.N.C.,Agip Eni,45.69638,9.12664
22841,,,Pit Stop di Omar Oliverio e C S.N.C.,Esso,45.77851,8.97491
19545,,,Forgione Antonio,Q8,45.79145,8.95828
33091,,,S.I.A. Engineering Construction S.R.L.,Sia fuel,45.78107,8.95867
42426,,,Redi Alessandra,Esso,45.77855,8.97489
33008,,,Sami S.R.L.,Agip Eni,45.78091,9.16856
11563,,,Servizi & Gestioni Italia S.R.L.,Q8,46.03688,9.12555
36389,,,Beltrame Cristiano & C. S.N.C.,Tamoil,45.66667,9.04442
23393,,,Gestioni Europa - Società Per Azioni,Total Erg,45.65362,9.02396
6302,yes,,F.Lli Benzoni di Benzoni Carlo Alberto & C. S.N.C.,Tamoil,45.78912,8.94103
9729,,,Telve Guido e Gaffuri Paola S.N.C.,Total Erg,45.78678,8.92732
30970,,,Riva Lorenza,Total Erg,46.17288,9.38186
39672,,,R.C.M. di Belgiovine Roberto e f.lli S.N.C.,Total Erg,45.8571,9.11583
10862,,,Lario Centro S.A.S. di Travella Carlo & C.,Agip Eni,45.98255,9.22313
9503,,,Botta Giovanni Tamoil,Tamoil,45.96956,9.19163
10496,,,Carnelli Luciano,Agip Eni,45.66181,9.00015
13565,,,Ferrario Giuseppe & C. di Antonio e Carlo Ferrario S.N.C.,Total Erg,45.72297,8.98676
14942,,,Emme2enne S.R.L.,Agip Eni,45.72348,9.07012
25782,,,Grandi Magazzini e Supermercati Il Gigante S.p.A.,,45.71705,9.07569
9730,,,Telve Guido e Gaffuri Paola S.N.C.,Total Erg,45.77693,9.03052
11564,,,Servizi & Gestioni Italia S.R.L.,Q8,45.77264,9.01937
28236,,,Petrol Tober S.R.L.,Api-Ip,45.44484,9.54957
21369,,,Fusari Bruno,,45.31403,9.92195
39107,,,Gestione Centri Commerciali S.p.A.,,45.3628,9.62951
7415,,,Palazzi & Calci S.N.C. di Palazzi Mauro e C.,Total Erg,45.35028,9.61169
5212,,yes,Metan.Ba.Chi. di Chiodelli Giuseppe & C. S.N.C.,,45.28246,9.98544
34158,,,Bar La Sfinge di Boschi Maria Grazia,Esso,45.12188,10.43988
42035,,,T.D.M. S.R.L.,Tamoil,45.44115,9.64458
13548,,,Marta Dante Giuseppe,Tamoil,45.44115,9.64458
37847,,,Salbed-s.R.L.,Agip Eni,45.24593,9.964
8345,,,Sarzi Sartori Gianfranco & C. S.N.C.,,44.99553,10.41741
28483,,,Gestioni Europa - Società Per Azioni,Total Erg,44.9804,10.42285
4414,,yes,Casalmetano - S.A.S. di Ziliani Giorgio & C.,,44.97711,10.43628
4447,yes,,Zaffanella Alessandro,Agip Eni,44.98322,10.43629
12841,yes,,Bettoni Franco,Agip Eni,45.01234,10.39807
28113,,,Rocris di Gherca Robert & Gherca Cristina Paraschiva S.N.C.,Agip Eni,44.99404,10.41856
20118,,,Simar S.N.C. di Marinoni A. & C.,Agip Eni,44.97865,10.43069
7655,,,Grazzi Mirko,Agip Eni,44.96091,10.47619
31915,,,Mainardi Cesare,Api-Ip,45.28431,9.9026
40022,yes,,Bmb di Bellani Cinzia & C. S.N.C.,Agip Eni,45.30151,9.76213
7407,,,Fendillo Simona Matilde,Tamoil,45.29518,9.75483
27811,yes,,Ideal Service S.N.C. di Arienti Giulio & C.,,45.26579,9.80063
39966,yes,,Brixia Finanziaria S.R.L.,Agip Eni,45.20178,9.99253
25914,yes,,Bar Tre Ponti S.N.C. di Cremaschini Renato & C.,Agip Eni,45.16959,9.96917
30882,,,Brilli Società in Nome Collettivo di Cavallotti Barbara & C.,Tamoil,45.1874,9.99867
26058,,,Aiftinca Ana Daniela,Agip Eni,45.1687,10.19622
37434,yes,,Kaur Harinder,Tamoil,45.08648,10.26608
34261,,,T.D.M. S.R.L.,Tamoil,45.3593,9.64631
15253,,,Arnoldi Renato,Agip Eni,45.35916,9.67041
28982,,,Gestioni Europa - Società Per Azioni,Total Erg,45.3476,9.66091
32485,,,Servizi & Gestioni Italia S.R.L.,Q8,45.36734,9.67846
21234,,,Servizi & Gestioni Italia S.R.L.,Q8,45.36834,9.72073
10109,,,Servizi & Gestioni Italia S.R.L.,Q8,45.35663,9.67638
11569,,,Servizi & Gestioni Italia S.R.L.,Q8,45.35303,9.68726
34926,yes,,Coop Lombardia Società Cooperativa,Enercoop,45.35976,9.66532
16310,,,Mandelli Michele,Agip Eni,45.35801,9.67168
18128,yes,yes,Metano e Gpl di Festari Martino e C. S.N.C.,KEROPETROL,45.37099,9.66932
6108,yes,,Palazzi & Calci S.N.C. di Palazzi Mauro e C.,Total Erg,45.36001,9.65725
13367,,,Fontanini Gianbattista e Fontanini Margherita - S.N.C.,Agip Eni,45.35357,9.68724
12947,,,Biondini Stefano,Api-Ip,45.36851,9.67935
15578,,,Gorno Ferdinando,Tamoil,45.35932,9.67813
37751,,,Stazione di Servizio Formenti Roberto e C. S.N.C.,Tamoil,45.36324,9.69558
21344,yes,,Barbati Biondo Mauro & C. S.N.C.,Total Erg,45.3471,9.66086
29318,,,Mic.Cri. di Cane Roland,Total Erg,45.38227,9.69549
24280,,,Vane di Vigani Alberto,Total Erg,45.35906,9.67614
27228,,,T.D.M. S.R.L.,Tamoil,45.14384,9.99497
42117,,,T.D.M. S.R.L.,Tamoil,45.14788,10.00373
32229,,,T.D.M. S.R.L.,Tamoil,45.12982,10.03648
37392,,,Am Station Service di Alloisio Marco Angelo,Agip Eni,45.1424,10.00448
15908,,,Calor Systems S.p.A.,Api-Ip,45.12912,10.02178
32919,,,B&b di Alessandro Bonetti e C. S.A.S.,Esso,45.14803,10.03637
8695,,,Car System Società in Nome Collettivo di Messina A. & C.,Total Erg,45.14128,10.0347
31953,,,Gestioni Europa - Società Per Azioni,Total Erg,45.15328,9.99635
24706,yes,,Ip Services S.R.L.,Api-Ip,45.12227,10.07794
29398,,,Ip Services S.R.L.,Api-Ip,45.13803,10.04008
22118,yes,,F.Lli Ieva S.N.C. di Alberto Ieva & C.,Total Erg,45.13987,10.07016
22119,yes,,F.Lli Ieva S.N.C. di Alberto Ieva & C.,Tamoil,45.11503,10.05791
11567,,,Servizi & Gestioni Italia S.R.L.,Q8,45.14234,10.05915
11568,,,Servizi & Gestioni Italia S.R.L.,Q8,45.14394,9.99189
23550,,,Botta Fabio,Agip Eni,45.15072,9.99994
25772,,,Brahja Elona,Agip Eni,45.13049,9.99893
31572,,,R.B. Station di Boccu' Riccardo,Agip Eni,45.13174,10.04301
38227,,,Safdar Sheraz,Esso,45.14997,10.01027
29661,,,Gestore Distributori Cristiani/mariani di Antonio Caridi,Total Erg,45.14325,9.99805
13122,,,Grazioli Mario e Contini Eugenio S.N.C.,Agip Eni,45.13822,10.04422
26752,,,Brixia Finanziaria S.R.L.,Retitalia,45.14269,10.0517
40975,yes,,Bianchessi Auto S.R.L.,Total Erg,45.15326,9.99636
26327,yes,yes,Metanotre di Lombardo Antonino e C. S.N.C.,KEROPETROL,45.13502,10.05865
15933,,,Keropetrol S.p.A.,KEROPETROL,45.15132,10.02265
7824,,,Keropetrol S.p.A.,KEROPETROL,45.15133,9.99487
40646,,,Keropetrol S.p.A.,KEROPETROL,45.1264,10.05657
4716,,yes,Metanouno S.R.L.,,45.1674,9.97385
10210,yes,,Pantaleo Michele,Api-Ip,45.12784,10.03127
16000,,,Pit Stop di Bertoletti Dino S.N.C.,Agip Eni,45.14627,10.01047
27842,,,Gestioni Innovative Italia S.R.L.,Agip Eni,45.15301,10.03812
7941,,,Singh Gurmail,Tamoil,45.13035,10.04613
36222,,,Singh Gurmail,Tamoil,45.14897,10.04899
26235,,,C. & G. Service S.A.S. di Colio Tiziana,Tamoil,45.14789,10.00373
5723,yes,,Cremona Oil Società in Nome Collettivo di Malinverno Gianni e Cavallotti Barbara,Tamoil,45.1372,9.99854
7456,,,Cremona Oil Società in Nome Collettivo di Malinverno Gianni e Cavallotti Barbara,Tamoil,45.14944,10.02788
10393,,,Autolavaggio A.C.I. di Malinverno e Corbari Società in Nome Collettivo,Tamoil,45.13465,10.01304
8855,,,Grassi Emilio,Total Erg,45.1306,10.04554
23120,yes,,Ip Services S.R.L.,Api-Ip,45.13289,10.35535
15165,yes,,Garden Bar di Maffei Luciano,Esso,45.15144,10.09761
24150,,,Iper Montebello S.p.A.,,45.15448,10.10044
26451,yes,,Tagliaferri Giuseppe e Rivaroli Rossano S.N.C.,Retitalia,45.17444,10.08843
40124,yes,,F.Lli Betti S.A.S. di Francesco Betti e C.,Agip Eni,45.17518,9.85364
24162,yes,,Betti Fabio,Api-Ip,45.22054,9.87146
31841,,,Trussardi Petroli S.p.A.,Api-Ip,45.0101,10.35539
20172,,,Ditta Cazacu Ala,Repsol,45.01158,10.33747
22520,,,Stazione di Servizio Formenti Roberto e C. S.N.C.,Tamoil,45.33533,9.73392
5259,yes,,Cecconi e Guerrini S.N.C.,Agip Eni,45.34875,9.71386
32862,yes,,Z. Giudi di Zhang Ge e C. S.A.S.,Esso,45.11767,10.11553
18993,,,Dodo Carburanti S.A.S. di Galetti Gianluca e C.,,45.00731,10.37942
15930,,,Calor Systems S.p.A.,Api-Ip,45.29346,9.7047
33594,,,Piccione Pinuccia S.A.S di Pinuccia Piccione,Esso,45.37683,9.7447
