ref:mise,fuel:lpg,fuel:cng,operator,brand,lat,lon
3688,yes,,Servizi & Gestioni Italia S.R.L.,Q8,44.80078,8.75106
36525,yes,,New Truck S.R.L.,KEROPETROL,44.74756,8.81177
4954,yes,yes,So.Ge.Di di Ratti Francesco & C. S.A.S.,Ratti,44.77342,8.76432
35360,yes,,G&g S.N.C. di Grillo Marco & C.,Repsol,44.76953,8.74596
36381,yes,,Nuova R.O.P. di Rosa Romolo & C. S.N.C.,Retitalia,44.75834,8.80752
17109,,yes,Ge.Ma. di Daga Giovanna,Agip Eni,45.06904,8.49389
38067,yes,,Nuova Sidap S.R.L.,Tamoil,45.07534,8.51071
18146,yes,,Alloisio Fratelli di Alloisio Gian Lorenzo e Vania S.N.C.,Esso,44.62264,8.62451
15017,yes,,Rosso Giacinto,Api-Ip,44.6527,8.65511
26988,yes,yes,Com.Pet Valenza S.R.L.,,45.05782,8.61018
36678,yes,,New Truck S.R.L.,,44.78766,8.78802
7194,yes,,Ponassi S.N.C. di Ponassi Massimigliano & C.,Esso,44.90375,8.36453
25988,yes,,"Full And Drive S.A.S. di Navone Andrea Vincenzo, Peretta Franco & C.",Esso,44.70496,8.54645
32320,yes,,New Truck S.R.L.,,45.01417,8.54979
7300,yes,,Servizi & Gestioni Italia S.R.L.,Q8,44.73516,8.8335
42512,yes,,Erretre S.R.L.,,44.71353,8.53229
29685,yes,yes,So.Ge.Di di Ratti Francesco & C. S.A.S.,Ratti,44.9079,8.86647
10308,yes,,Gravante Ferdinando,,44.9054,8.88675
34697,,yes,"Rome S.N.C. di Ali A., Iqbal N. e Rome I.",,44.87002,8.85904
4968,yes,,Fracchetta Sandrino,Retitalia,44.89379,8.84057
15040,yes,,Vacchelli Giacomo Gaetano,Api-Ip,44.89497,8.84737
7108,,yes,S.S.C. Società Sviluppo Commerciale S.R.L. in sigla S.S.C. S. R.L.,Carrefour,44.8826,8.85555
3798,yes,,Cogi di Corbetta Gigi e C. S.A.S.,Q8,44.93517,8.88367
3529,yes,,Vipa Oil S.N.C. dei f.lli Verdona Paolo e Fabio & C.,Agip Eni,44.93521,8.88557
38931,yes,,Grigoletto Fabrizio Distributore Eni,Agip Eni,45.00453,8.63473
40913,yes,,Ri.Al. S.A.S. di Lo Torto Michele e C.,Esso,44.99672,8.63914
7297,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.16693,8.465
36908,yes,,Gabbianelli Stefano,Agip Eni,43.55162,13.39239
16008,,yes,Metano 96 S.R.L.,Agip Eni,43.61378,13.49835
6605,yes,yes,Servizi & Gestioni Italia S.R.L.,Q8,43.59346,13.521
19939,yes,,Interpetrol - S.R.L.,Interpetrol,43.5934,13.51997
40051,yes,yes,Impianti Distribuzione Petroli - S.R.L.,Q8,43.56119,13.51047
40675,yes,,Impianti Distribuzione Petroli - S.R.L.,,43.5516,13.51768
5729,yes,,Bartolucci Sauro,Api-Ip,43.5805,13.49651
19748,,yes,M.G.M. di Falcetta e C. S.N.C.,,43.5944,13.46142
7151,yes,,Petrolsanzio S.R.L.,Agip Eni,43.58285,13.49975
19813,yes,,Ro.Ma. - S.R.L.,Esso,43.5867,13.52432
31587,yes,,Brinchi Leonardo,Esso,43.60017,13.44981
5208,,yes,Metano Senigallia S.R.L.,Agip Eni,43.58285,13.49977
6291,yes,,Marinelli Gigliola,Q8,43.53391,12.9782
20554,yes,,Eredi di Traversa Ferdinando di Traversa Ivo & C. - S.N.C.,Q8,43.53205,13.52582
6602,yes,,Servizi & Gestioni Italia S.R.L.,Q8,43.44618,13.55395
42451,yes,,Chosen1 S.R.L.S.,Total Erg,43.49372,13.55368
4601,yes,,Petrolgas - S.R.L.,,43.51606,13.1272
25742,yes,yes,Scuppa Roberto,Esso,43.4971,13.10439
15985,,yes,Metano 96 S.R.L.,Agip Eni,43.59739,13.34856
6363,yes,,Sma S.p.A.,,43.61112,13.32629
37961,yes,yes,All Service Point S.R.L.,Tamoil,43.64623,13.0801
8443,yes,,Goldengas - Società Per Azioni,Api-Ip,43.3444,12.98079
5153,,yes,Bieffe S.A.S. Distributore Metano di Fratoni Mariano e C.,,43.34572,12.94287
6208,yes,,Fatygrill di Elaboudi Fatima,Agip Eni,43.34441,12.97501
34849,yes,,Gentili S.N.C. di Gentili Simone e Gentili Luigi,,43.34629,12.9423
15984,,yes,Natural Gas S.R.L.,Natural Gas,43.34591,12.86007
14664,yes,,S.A.C.A.T. - Società Autonoma Carburanti Ed Affini Ternana S.R.L.,Sacat,43.34587,12.86024
4996,yes,,Malvasi e Castellucci di Malvasi Antonio & C. S.A.S.,Agip Eni,43.64351,13.36312
7489,yes,yes,Bbp di Borgnolo Loredana & C. S.N.C.,Esso,43.61573,13.3949
22020,yes,,Carburanti Rizzuto e Guidi S.N.C. di Rizzuto Ferdinando,Esso,43.61661,13.37215
3717,yes,yes,Carbupan - S.R.L.,Agip Eni,43.62777,13.33507
32355,yes,,Goldengas - Società Per Azioni,Agip Eni,43.61242,13.37604
38617,yes,,Goldengas - Società Per Azioni,Agip Eni,43.61494,13.39477
19754,,yes,F.M.C. di Carletti Fabio & C. S.N.C.,,43.64004,13.36852
5358,yes,,Zetapi di Zannini S. & Panni E. S.N.C.,Api-Ip,43.63749,13.37611
5356,yes,,Zetapi di Zannini S. & Panni E. S.N.C.,Api-Ip,43.61348,13.3785
26486,yes,yes,Simonetti Mario S.R.L.,Simonetti Petroli,43.44016,13.34465
16294,yes,,G.M. di Mancinelli Luciano e C. S.A.S.,Agip Eni,43.43866,12.90243
14725,yes,yes,Esina Oil di S.p.A.dini Attilio e Buselli Cristiano S.N.C.,,43.50638,13.21518
19287,yes,yes,S.A.B. di Serrani Liduino e C. - S.N.C.,Esso,43.57665,13.32518
14499,,yes,Il Quadrato - Societa Cooperativa a Responsabilita Limitata,,43.51552,13.25447
14407,yes,yes,Jesi 1 S.R.L.,Total Erg,43.48854,13.21837
12874,yes,yes,Francioni Gino,Q8,43.55918,13.28821
4423,yes,,Stazione di Servizio di Bastianelli Marina,,43.50596,13.19045
34831,yes,,Stop ' N ' Go S.A.S. di Sabbatini Stefania e C.,,43.53539,13.26471
4419,yes,,Al.Ga.Sa. S.N.C. di Scopini Almo & C.,Agip Eni,43.43682,13.64356
16447,,yes,Metano Loreto - S.A.S. di Buldorini Pietro & C.,Natural Gas,43.43459,13.64546
14663,yes,,Pesaresi Massimo,Api-Ip,43.43056,13.63602
4602,yes,yes,S.A.M. - Società Autotrazione Metano di Brunetti Antonio & C. S.A.S.,,43.45937,13.05134
9011,yes,,La Cesola S.N.C. di Ciarmatori Rossano e C.,Q8,43.4877,13.18964
13373,yes,,Papa Giuseppe & Papa Enea S.N.C.,Agip Eni,43.48831,13.1905
3721,yes,,Frisari Girolamo,Q8,43.48274,13.59547
3706,yes,,Petrolconero S.A.S,Agip Eni,43.48072,13.5956
25619,yes,,Simonetti Mario S.R.L.,Simonetti Petroli,43.49838,13.61926
27183,yes,yes,Simonetti Mario S.R.L.,Simonetti Petroli,43.53986,13.45217
5251,yes,yes,Goldengas - Società Per Azioni,Esso,43.49904,13.49692
27143,yes,yes,Area di Servizio Padiglione S.N.C. di Agricoli Mauro e Paesani Doriano,Api-Ip,43.46346,13.45655
6114,,yes,Metano 96 S.R.L.,Agip Eni,43.49996,13.53581
31000,yes,,Ippoliti Massimo,Agip Eni,43.51603,13.49776
34155,yes,,Stazione Servizio Eni S.N.C. di Mencarelli Francesco & C.,Agip Eni,43.61682,13.11506
40563,,yes,Riste' Luciano & C. - S.N.C.,Repsol,43.47122,13.31434
38517,,yes,Forini S.p.A.,Api-Ip,43.43611,12.87309
14517,yes,yes,All Service Point S.R.L.,Api-Ip,43.66972,13.15758
26799,yes,,Fabini Luciana & Fabini Fabrizio S.N.C.,Agip Eni,43.66613,13.17196
10428,yes,yes,Essepi di Paolini Sandrino S.R.L.,Total Erg,43.73111,13.18512
5639,yes,,"Ferretti, Fucili & C. S.N.C.",Api-Ip,43.70557,13.23632
31596,yes,,Goldengas - Società Per Azioni,Agip Eni,43.70604,13.20978
38653,yes,yes,Carburanti 3.0 S.R.L.,Enercoop,43.74517,13.17502
5203,,yes,Metano Senigallia S.R.L.,Agip Eni,43.69147,13.26072
5205,,yes,Metano Senigallia S.R.L.,Agip Eni,43.68508,13.18204
11331,,yes,Api Emidio & C. S.N.C.,Esso,43.56362,13.03212
22107,yes,,Ro.Da. di Piccini Daniela e Paccusse Rosaria S.N.C.,Retitalia,43.43378,13.21452
8442,yes,,Mariotti Tiziano & C. S.A.S.,Esso,43.71017,13.07606
15525,yes,yes,Gieffe Gestioni S.R.L.,,43.71961,13.08582
20870,yes,,Compagnia Valpetroli Società a Responsabilità Limitata,,45.74068,7.33429
3829,yes,,Maglione Antonio S.R.L.,Agip Eni,45.73699,7.40605
21188,yes,,Semeraro Massimiliano,Api-Ip,45.75642,7.73447
7109,yes,yes,S.S.C. Società Sviluppo Commerciale S.R.L. in sigla S.S.C. S. R.L.,Tamoil,45.73493,7.3686
41581,yes,,Topgas di Zambon Giancarlo S.A.S.,Retitalia,45.73988,7.35746
22371,yes,,De Angelis Vittorina & Figli S.A.S.,Agip Eni,42.78477,13.42766
4495,,yes,Luigi Celani,,42.83668,13.63287
11302,yes,yes,Impresa Evasio Corradetti S.R.L.,Api-Ip,42.85499,13.70094
29683,yes,,Picenum Station S.R.L. Semplificata,Q8,42.80758,13.49357
37942,yes,,Ristorante La Torre di Evangelisti Giovanni,Agip Eni,42.83876,13.5209
39488,yes,yes,Giuseppe Pallotta,Total Erg,42.86108,13.58643
35662,yes,,Eni Fuel S.p.A.,Agip Eni,42.83975,13.64632
30751,yes,,Facciabene & Leoni Fabio S.A.S.,Q8,42.85252,13.60522
33194,yes,,Cs Impianti S.R.L.,,42.85799,13.71763
40680,yes,,Società Italiana Gas Liquidi S.p.A.,Retitalia,42.96566,13.44047
25467,yes,yes,Amadio Giuseppe,Api-Ip,42.96922,13.67342
27630,,yes,Multicarburanti S.R.L.,Agip Eni,43.03417,13.835
27599,yes,yes,Multicarburanti S.R.L.,,42.98215,13.83644
16350,yes,,Fan S.R.L.,Api-Ip,42.84656,13.68422
29864,yes,,Ocra di Razzetti Donato e C. S.N.C.,Api-Ip,42.84744,13.66812
34971,yes,yes,Ocra di Razzetti Donato e C. S.N.C.,Agip Eni,42.84595,13.69469
6884,yes,,C. & C. di Cardarelli Fabio e C. S.N.C.,,43.06583,13.84821
28637,yes,,Mate' Fausto,,42.99519,13.58271
18299,yes,,3 P. - S.N.C. di Pietrolungo Barbara & C.,Api-Ip,42.92273,13.89443
35989,yes,yes,Carburanti 3.0 S.R.L.,Enercoop,42.89661,13.89291
27629,,yes,Multicarburanti S.R.L.,Agip Eni,42.89348,13.89575
33387,yes,,Ip Services S.R.L.,Api-Ip,42.89608,13.88368
29971,yes,,Ip Services S.R.L.,Api-Ip,42.90901,13.87999
40701,yes,,Marconi Silvio e Giampaolo S.A.S. Si Marconi Giampaolo e C.,GasAuto,42.93009,13.88456
4494,,yes,Luigi Celani,Esso,42.86261,13.76637
4160,yes,,Celani Carburanti S.R.L.,Esso,42.8626,13.76636
41096,yes,,Arche' S.R.L.,,42.01925,13.44466
18197,yes,,C.M.M. Centrale Metano Marsica S.N.C. di Malandra Gabriele & C.,,42.00651,13.42844
5442,yes,,Eni Fuel S.p.A.,Agip Eni,42.03896,13.41421
18589,yes,,Dibeol Ecologica S.R.L.,,42.01547,13.42867
18007,yes,yes,C.M.M. Centrale Metano Marsica S.N.C. di Malandra Gabriele & C.,,42.03876,13.4527
38639,yes,,Easy Service S.R.L.,Energas,42.01411,13.41773
39220,yes,,Pramanik S.N.C. di P. A.B. Siddique e J.U. Sheikh,Retitalia,42.05142,13.42773
37884,yes,,Emmetre di Mancini Claudia & C. S.A.S.,Esso,41.7754,13.59656
29149,yes,yes,S.D. S.R.L. Unipersonale,,42.32402,13.51527
33348,yes,,Palentina S.R.L.,Agip Eni,41.98303,13.40899
18581,yes,,Petrolmeg S.R.L.,,42.09618,13.05892
41856,yes,yes,Toil S.p.A.,Toil,41.76685,14.09887
7719,yes,,Verlingas Due - S.A.S. di Verlingieri Oreste,,41.77452,14.10002
39377,yes,,Td S.R.L.,,42.05981,13.54338
13461,yes,,Marsili Amerigo,,42.06305,13.5082
21897,yes,,Salvati Lucia,Retitalia,41.95476,13.69378
28249,yes,,Centrogas - Società a Responsabilità Limitata in Liquidazione,Sodifa,42.32824,13.4206
5263,yes,yes,Beyfin S.p.A.,,42.36316,13.37479
17938,yes,,Sodifa - Società a Responsabilità Limitata,Sodifa,42.35888,13.3627
38941,yes,,Nuova Sidap S.R.L.,Tamoil,42.34735,13.35338
3836,yes,,Vifran - S.R.L.,Api-Ip,42.34669,13.35518
34380,yes,,Vanzini Carburanti S.A.S. di Vanzini Riccardo & C.,Q8,42.33787,13.47542
39805,yes,,Sarni S.R.L.,Sarni Oil,42.09466,13.34643
3516,yes,,Sarni S.R.L.,Sarni Oil,42.09372,13.34663
24095,yes,,Del Rossi Mariella,Esso,42.28629,13.74583
36852,yes,,Sife S.R.L.,Sarni Oil,42.06703,13.03734
3886,yes,,Serafini Giancarlo & C. S.A.S. di Serafini Davide,Agip Eni,42.06597,13.03722
22358,yes,,Fratelli D'addario di Annino e Giuseppe D'addario - Società in Nome Collettivo,,41.83651,13.78673
20918,yes,,So.Ge.P. S.R.L.,Total Erg,41.79565,13.79407
5264,yes,,Beyfin S.p.A.,,42.42948,13.29836
18948,yes,,Parisse Giuseppe,Api-Ip,42.09641,13.89102
34709,yes,yes,2d - S.N.C. di De Stephanis Giuseppina & C.,Agip Eni,42.10769,13.8756
16673,yes,,Gas Auto Ficarra di Ficarra Leo Tiziano,Sodifa,42.11838,13.87391
39782,yes,,Toil S.p.A.,Toil,42.00156,13.60361
37435,yes,,Ardo' Giovanni,Tamoil,42.29343,13.63721
18588,yes,,Dibeol Ecologica S.R.L.,,42.064,13.38513
25640,yes,,X Fuel S.R.L.,,42.07072,13.37839
16715,yes,,Sosta Celestiniana S.R.L.,,42.0755,13.90672
5267,yes,yes,Beyfin S.p.A.,,42.0529,13.30241
34694,yes,,Perinetti Fuel S.R.L.,,41.95999,13.51135
4446,yes,,Al.En. Carburanti S.N.C. di Alessandro Natali & Enrico Marini,Aquila,43.47288,12.05512
4449,yes,,Al.En. Carburanti S.N.C. di Alessandro Natali & Enrico Marini,Aquila,43.47307,12.05431
5268,yes,yes,Beyfin S.p.A.,,43.47721,11.86838
4640,yes,,Nuova Sidap S.R.L.,Esso,43.44577,11.86699
28625,yes,yes,Star Service S.R.L.,Agip Eni,43.43918,11.78353
28521,yes,yes,Star Service S.R.L.,Q8,43.45627,11.80832
28520,yes,yes,Star Service S.R.L.,Q8,43.4542,11.80843
32892,yes,yes,Star Service S.R.L.,Tamoil,43.44612,11.86617
35054,yes,,Star Service S.R.L.,Esso,43.44841,11.80069
29133,yes,,Susanna Carburanti di Nuti Susanna,,43.47853,11.88611
37249,yes,yes,Dm Petroil di Dario di Leo e Mariano Ghezza S.N.C.,,43.47624,11.83245
42298,yes,yes,Dm Petroil di Dario di Leo e Mariano Ghezza S.N.C.,,43.44465,11.79667
5333,yes,yes,Laurenzi Ermanno,Agip Eni,43.41672,11.84822
12155,yes,,F.Lli Mazzi S.R.L.,Agip Eni,43.45202,11.88009
24999,,yes,F.Lli Mazzi S.R.L.,,43.45202,11.88009
10758,yes,,Marraghini Claudio S.N.C.,Api-Ip,43.46879,11.8916
26932,yes,,A.G.A. S.N.C. di Angius Alessandro & C.,Api-Ip,43.3686,11.8794
4214,yes,yes,Area di Servizio Le Chiane di Loddi David e Spinoso Michele & C. S.N.C.,,43.69424,11.80281
23240,yes,,Coendamaschipetroli S.R.L. (in Breve Cdp S.R.L.),,43.70157,11.80384
36479,yes,,Star Service S.R.L.,Tamoil,43.47564,11.61787
10339,yes,,Baldi Araldo,,43.5611,11.46457
3537,yes,,Ticabi S.N.C. di Cannoni Vasco & C.,Esso,43.40641,11.76389
3471,yes,yes,Mattesini Matteo & C S.N.C.,Total Erg,43.40652,11.76247
28626,yes,yes,Star Service S.R.L.,Tamoil,43.40203,11.79939
5998,yes,yes,Mannelli Giuseppe S.R.L.,Api-Ip,43.40863,11.76855
5274,,yes,Beyfin S.p.A.,,43.25049,11.95924
15950,yes,,Perrina Egidio,,43.25049,11.95922
7276,yes,,Servizi & Gestioni Italia S.R.L.,Q8,43.18393,12.0136
25682,yes,,Sirtam S.R.L.,Agip Eni,43.20328,11.96638
39662,yes,yes,Olivi S.p.A.,,43.25894,11.81887
34761,yes,yes,Società Italiana Vendita Olii Carburanti - S.I.V.O.C.- Societa a Responsabilità Limitata,Agip Eni,43.22369,11.80926
3604,yes,,Marcello Barducci,Agip Eni,43.24703,11.77448
41500,yes,,Eni Fuel S.p.A.,Agip Eni,43.28014,11.76648
24420,yes,yes,Valentini Anelio,Total Erg,43.32844,11.75649
21883,,yes,Metanauto S.R.L.,Agip Eni,43.53984,11.5537
4641,yes,,Nuova Sidap S.R.L.,Esso,43.53892,11.56365
37030,yes,,Boncompagni Andrea,Total Erg,43.65866,12.05244
4906,,yes,Olivera e Gaggi S.N.C.,Agip Eni,43.72433,11.77492
3574,yes,,Nuova Toscana Carburanti di Marco Barsanti & C. S.A.S.,Agip Eni,43.58347,11.52153
19587,yes,,C.V.R. Gas di Giunti Romano & C. S.N.C.,Total Erg,43.57633,11.52542
4221,yes,yes,Benvenuti Adriano,,43.57643,12.11849
28605,yes,yes,Ci.Pi.A. di Cesari Angela & C. S.N.C.,Total Erg,43.57637,12.11769
29784,yes,,"F.M.C. S.N.C. di Ciavattini Marco, Francesca & C.",Esso,43.55652,12.11088
4027,yes,yes,Piccini Paolo S.p.A.,,43.56646,12.12103
30325,yes,,Ip Services S.R.L.,Api-Ip,43.54342,11.57022
37832,yes,,Maschio Renzo,,44.80365,8.25401
33220,yes,,Montanella & C. S.N.C. di Montanella Luigi & Franca & C.,Agip Eni,44.90653,8.25139
35227,,yes,Franco Giorgio,Agip Eni,44.90474,8.17789
36693,yes,,A.M.P. S.A.S. di Delsanto Paola & Dirasco Michele,Esso,44.86521,8.20507
7860,yes,yes,Inzirillo Salvatore Roberto,Esso,44.90176,8.16668
4726,yes,,Baldi Alessandro,Tamoil,44.91582,8.22205
33722,yes,,Trova Giorgio,Total Erg,44.90381,8.0933
17884,yes,,Gavrilova Jovanka,Tamoil,44.74151,8.34296
25261,,yes,Star Service S.R.L.,Agip Eni,44.99265,8.22985
30901,,yes,Scarlata Damiana,Api-Ip,44.72077,8.29598
32401,yes,,Star Service S.R.L.,Tamoil,44.97548,8.22824
5706,yes,yes,Toscano Enrico,Tamoil,44.87791,8.32171
38827,yes,,Chiarle Vittorio & C. S.A.S.,Repsol,45.03962,8.0318
38695,yes,,Romanato Paolo,,44.98021,8.05656
21022,yes,,Scaglione Marco Gian Piero,,44.76846,8.26907
4944,yes,,Palmeri Giuseppe,Api-Ip,44.76597,8.35287
25975,yes,,All in One S.A.S. di Navone Andrea Vincenzo & C.,Retitalia,44.7713,8.37028
24182,yes,,C.M.C. S.N.C. di Brignolo Cristiano e C.,Tamoil,44.84445,8.07043
39607,yes,,Dalle S.A.S. di Dalle Alberto e C.,,44.82663,8.21178
42671,yes,,Linda's Caffe' di Lukaj Lindite & C. Società in Accomandita Semp Lice,Agip Eni,44.91176,8.04044
30716,yes,,Eredi Campidonico - S.p.A.,Total Erg,44.95817,7.94715
10194,yes,yes,Rutigliano Nicola,Agip Eni,44.93671,7.94837
29647,yes,,Sirtam S.p.A.,Tamoil,44.94107,7.92131
40929,yes,,Petrol Jolly S.R.L.,Api-Ip,44.9504,7.95169
3843,yes,,Eni Fuel S.p.A.,Agip Eni,44.94938,7.95205
17772,yes,,Landolfi Saverio,Api-Ip,40.98816,14.77977
27657,yes,,Borriello Gianluigi,,41.12226,15.07859
39430,yes,,De Gruttola S.A.S. di Francesco De Gruttola & C.,Api-Ip,41.15274,15.09799
17927,yes,yes,Gestione & Servizi S.R.L.,,40.95127,14.58831
35548,yes,yes,Ercolino S.R.L.,,40.95221,14.59325
15720,yes,yes,Amato Santolo,Api-Ip,40.92937,14.81932
3686,yes,,Irpinia Carburoil S.R.L.,Tamoil,40.92616,14.78251
24244,yes,,Grimaldi S.R.L.,Total Erg,40.9089,14.79549
38486,yes,,Easy Service S.R.L.,Energas,40.94566,14.62135
31834,yes,,Vallario Leonardo,Total Erg,40.91612,15.41137
23316,yes,,Santoro Petroli S.R.L.,,41.01783,15.17925
37065,yes,,Mp S.R.L.,,41.08639,15.10539
34236,,yes,Cautillo Maddalena,Q8,41.07029,15.07322
34285,yes,,Vitale Carmine,Esso,41.06975,15.07608
29732,yes,,Fulgorgas Sud S.R.L.,FulgorOil,41.04933,15.05402
32445,yes,,Sepe Margherita,,40.8875,14.62333
23317,,yes,Santoro Petroli S.R.L.,,40.89813,15.15906
39642,,yes,Barrasso Carburanti S.R.L.,Api-Ip,40.93723,14.83199
23588,yes,,Marano e Borrelli S.R.L.,Api-Ip,40.93087,14.83267
31936,,yes,Centro Flame S.R.L.,,40.9151,14.7487
41216,yes,,Mirabella Carburanti S.R.L.,,41.05525,15.02741
35467,yes,,Sarni S.R.L.,Sarni Oil,41.06089,15.01404
3838,yes,,Genzale Gestioni S.R.L.,Q8,41.06011,15.01419
13347,yes,,Irpinia Carburanti e Lubrificanti S.R.L.,Total Erg,41.19537,15.04069
25898,yes,,Gam Model di Siniscalchi Alessandro,Q8,40.962,14.83296
35818,yes,,Toil S.p.A.,Toil,40.85865,15.03188
34978,yes,,A.N.F. di Faia Nico,Toil,40.93206,15.01113
39971,,yes,Califano Service di Rufino Anna & C. S.A.S.,,40.82019,14.7796
41899,yes,,Bene Domenico S.R.L.,Agip Eni,40.8107,14.77307
27561,yes,,Moccia Giuseppe,,40.96933,14.83938
27565,,yes,Emmegi Gas - S.R.L.,,40.96861,14.83901
22402,yes,,Cimmino S.R.L. - Società a Responsabilità Limitata,,41.04465,14.598
13143,yes,,Distributori Ecos S.R.L.,,41.03901,14.65423
23315,yes,,Alfano Melchiorre,,40.86883,14.85691
3518,yes,,Rauseo Gestioni S.A.S. di Rauseo Giuseppe,Agip Eni,41.06517,15.31486
18635,yes,,Colella Carlo & C. S.N.C.,,41.05233,14.94115
16676,yes,,Beneco S.R.L.,Beneco,41.0553,14.90933
14618,,yes,De Bernardis S.N.C. di De Bernardis Bruno & Figli,,40.89448,16.86774
38623,yes,,Time Wash Società a Responsabilità Limitata Semplificata,Api-Ip,40.89544,16.85626
35468,yes,,Sarni S.R.L.,Tamoil,40.89963,16.87225
35097,yes,,Ip Services S.R.L.,Dill s,40.97825,16.86439
40967,yes,,Carburanti 3.0 S.R.L.,Enercoop,40.80464,16.55461
28094,yes,,Calia Berardino,Agip Eni,40.84849,16.5786
39279,yes,yes,Camer Petroleum Europa S.R.L.,Camer,40.89226,16.62306
14515,yes,,Casareale Vincenzo Società a Responsabilità Limitata,,40.81609,16.54963
27468,,yes,Digiservice Società a Responsabilità Limitata,,40.81389,16.56894
11294,yes,,Sanrocco Carburanti S.R.L.,,40.84042,16.53022
4770,yes,yes,Carbur Drink Shop S.R.L.,,41.1024,16.92523
18876,yes,,Carbureco Calia Società a Responsabilità Limitata in sigla Carbureco Calia S.R.L.,,41.12668,16.75771
15204,yes,,Carucci Silvio,Agip Eni,41.13842,16.77841
40935,yes,,De Salvatore Giuseppe,,41.03042,16.84885
10657,yes,,De Salvatore Giuseppe,,41.07355,16.8849
40574,yes,yes,Dilan S.R.L.,,41.08952,16.8629
37096,yes,,"Enermoby S.A.S. di Santomauro Pasquale, Trisciuzzi Cataldo e C.",Agip Eni,41.10529,16.90076
25852,,yes,M & M Power S.R.L.,Total Erg,41.09724,16.93812
12426,yes,,Davi S.N.C. di Vito Addario e Dario Pranzo,Esso,41.03042,16.84882
24450,yes,,Balcam di Balducci Enrico & C. - S.N.C.,Esso,41.08819,16.98164
16582,yes,yes,Sud Italia Gas S.R.L.,Esso,41.12389,16.8291
34858,yes,,Toil S.p.A.,Toil,41.12389,16.79932
32975,yes,,Gestioni Europa - Società Per Azioni,Total Erg,41.03345,16.74483
35600,yes,yes,Ip Services S.R.L.,Api-Ip,41.13593,16.72791
12301,,yes,Camer Petroleum Europa S.R.L.,Camer,41.13386,16.69662
40042,yes,,Mercurio S.R.L.,Agip Eni,41.12005,16.68875
30756,yes,,Ip Services S.R.L.,Api-Ip,41.02641,16.9147
25881,yes,yes,Pro.Gi. di Vito Proce & C. S.A.S.,Total Erg,41.05246,16.91075
39919,yes,,Auchan S.p.A.,Auchan,40.96793,16.92859
35142,yes,,Ip Services S.R.L.,Dill s,41.0018,16.9361
5167,yes,,De Mola Gaetano,Agip Eni,40.96113,16.92923
42650,yes,,De Salvatore Giuseppe,,40.95972,16.9297
40379,yes,,Evoluzione Petrolifera Italiana S.R.L.,Agip Eni,40.89216,16.91725
14612,,yes,De Bernardis S.N.C. di De Bernardis Bruno & Figli,Api-Ip,41.00484,16.91206
35198,yes,,Ip Services S.R.L.,Api-Ip,40.91752,16.77841
4959,yes,yes,Semeraro Giuseppe & f.lli S.N.C.,Agip Eni,40.82164,17.20002
13176,yes,,Moro S.A.S. di Romano N. & C.,Agip Eni,40.87647,17.1575
31116,yes,,A S a P S.R.L.,Agip Eni,40.98187,17.09071
35826,yes,,Ip Services S.R.L.,Api-Ip,40.98737,17.1242
40511,yes,,Dima S.R.L.,Delta,40.99328,17.05778
31696,yes,,Carbureco Calia Società a Responsabilità Limitata in sigla Carbureco Calia S.R.L.,,40.93099,17.16986
12775,yes,yes,Petrolpuglia Società a Responsabilità Limitata (in sigla Petrolpuglia S.R.L.),Agip Eni,40.93667,17.13347
11038,yes,,Appia Antica Petrhotel S.R.L.,Agip Eni,41.13542,16.41734
40203,yes,yes,Madogas Gpl S.R.L.,,41.14818,16.40206
11050,,yes,Arbore Savino,Agip Eni,41.14621,16.45354
40514,yes,yes,Dima S.R.L.,Delta,40.80793,16.94168
37554,yes,,S & S Carburanti di Stanzione Rodolfo,Agip Eni,40.75874,16.95606
31013,yes,,South Services Società a Responsabilità Limitata,Q8,40.83377,16.93223
12007,yes,,Picicci Eustachio,Dill s,40.82201,16.91115
30746,,yes,Roxienne S.R.L.,Q8,41.17335,16.6845
33165,yes,,Servizi Innovativi Italia Sud S.R.L.,Agip Eni,41.16774,16.70439
33166,yes,,Servizi Innovativi Italia Sud S.R.L.,Agip Eni,41.16748,16.70337
25189,yes,,Ip Services S.R.L.,Api-Ip,40.82955,16.42362
30562,yes,,Italsud Carburanti Società a Responsabilità Limitata,,40.82002,16.45001
30595,,yes,Metanauto Gravina - Ba S.R.L.,,40.82127,16.4521
36697,yes,,Ip Services S.R.L.,Api-Ip,40.94217,16.63971
35936,,yes,Angels Caffe' S.R.L.,Total Erg,41.1079,16.77336
3853,yes,yes,Eni Fuel S.p.A.,Agip Eni,41.09589,16.76901
32992,yes,,Drive Food S.R.L.,Esso,41.09519,16.76907
18883,yes,,Carbureco Calia Società a Responsabilità Limitata in sigla Carbureco Calia S.R.L.,Esso,41.08198,16.76772
34658,yes,yes,Sogedi Società Gestioni Diverse S.R.L.,Agip Eni,41.04166,17.05945
10547,yes,,F.Lli Caputo di Angelo e Alessandro Caputo - S.N.C.,Total Erg,41.0492,17.11261
40735,,yes,Lanza Giammaria,Metanauto Group,41.17958,16.59026
40736,,yes,Lanza Giammaria,Metanauto Group,41.18218,16.58283
16035,yes,,Mastropierro Giulio,Agip Eni,41.19513,16.62138
40204,yes,,Madogas Gpl S.R.L.,,41.17071,16.57311
4256,yes,,Dinielli Francesca S.R.L.,Agip Eni,40.91063,17.32201
